ID,LIMIT_BAL,MARRIAGE,EDUCATION,SEX,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,TARGET
15392,270000,1,2,1,53,17005,15451,18067,1
15393,270000,2,2,1,44,8832,1528,0,1
15394,3.00E+05,2,2,1,43,66995,67794,69607,1
15395,190000,1,1,1,51,780,390,0,1
15396,280000,2,3,1,45,1898,2570,4576,1
15397,240000,3,1,1,42,349,1257,1097,1
15398,190000,2,1,1,45,79629,78010,5976,1
15399,240000,1,2,1,47,72576,70775,68184,1
15400,240000,2,3,1,39,49233,48146,50029,1
15401,270000,2,2,1,50,88808,86484,92504,1
15402,260000,2,3,1,42,-45,559,163,1
15403,240000,2,1,1,49,18337,19317,19645,1
15404,260000,2,3,1,48,33868,34614,33776,1
15405,330000,2,3,1,47,220901,207382,201883,1
15406,210000,2,2,1,46,231467,231619,234261,1
15407,230000,2,2,1,47,70568,58294,59571,1
15408,340000,1,3,1,47,14107,14779,14252,1
15409,280000,1,2,1,45,143266,113676,116355,1
15410,270000,2,2,1,49,237425,242225,246475,1
15411,290000,2,2,1,45,27897,24833,23331,1
15412,190000,2,2,1,48,19498,13056,14092,1
15413,270000,2,2,1,50,48945,52362,51255,1
15414,240000,2,3,1,53,5484,4307,12004,1
15415,280000,1,2,1,46,20801,23534,22875,1
15416,270000,2,3,1,46,93975,95030,96611,1
15417,290000,1,2,1,50,390,18864,19499,1
15418,2.00E+05,1,3,1,50,1050,390,390,1
15419,340000,1,1,1,44,15598,15055,16511,1
15420,260000,1,2,1,51,6798,8055,7803,1
15421,240000,1,1,1,44,49206,51097,50011,1
15422,190000,1,2,1,54,148655,150727,154850,1
15423,230000,1,3,1,51,20829,22689,22043,1
15424,270000,1,3,1,46,671,671,671,1
15425,310000,1,2,1,51,49943,47585,47582,1
15426,290000,1,2,1,45,18526,12529,5937,1
15427,3.00E+05,1,2,1,49,102272,104978,105924,1
15428,210000,1,2,1,51,14310,15665,16706,1
15429,3.00E+05,1,2,1,47,2500,2500,2500,1
15430,240000,1,1,1,51,50419,49331,48268,1
15431,170000,1,2,1,44,98814,102174,105230,1
15432,250000,2,2,1,51,89094,83036,86181,1
15433,280000,2,2,1,49,262206,257969,256740,1
15434,260000,2,2,1,46,15276,19797,19205,1
15435,220000,1,2,1,53,22384,13538,9199,1
15436,220000,1,4,1,45,165578,153033,133017,1
15437,260000,1,2,1,47,7544,7277,8215,1
15438,3.00E+05,1,1,1,49,0,0,0,1
15439,260000,1,1,1,55,1050,1050,1050,1
15440,3.00E+05,1,2,1,51,53797,55007,56128,1
15441,220000,2,1,1,51,19481,18756,-3744,1
15442,260000,2,2,1,45,1198,1198,1198,1
15443,220000,1,3,1,50,37603,38672,39949,1
15444,280000,1,2,1,49,24305,23621,24346,1
15445,220000,2,1,1,50,39753,40701,41342,1
15446,270000,2,2,1,48,120766,55164,41549,1
15447,240000,1,1,1,45,51400,0,0,1
15448,330000,1,2,1,44,8348,9678,12702,1
15449,260000,3,3,1,49,130138,132726,135494,1
15450,280000,2,2,1,47,283743,289508,302561,1
15451,210000,1,1,1,47,18139,9198,10000,1
15452,290000,2,2,1,51,52711,47302,48540,1
15453,290000,2,1,1,45,20450,17861,18967,1
15454,230000,1,2,1,45,7283,7021,11208,1
15455,280000,2,2,1,48,78239,80426,81767,1
15456,230000,2,1,1,47,0,14370,17023,1
15457,2.00E+05,2,2,1,48,4301,8246,12865,1
15458,250000,1,2,1,49,5230,4998,7898,1
15459,270000,2,3,1,49,278510,279845,0,1
15460,290000,2,2,1,53,224244,210290,179645,1
15461,250000,1,3,1,50,0,0,0,1
15462,230000,1,2,1,54,9662,10673,11998,1
15463,260000,2,3,1,53,780,390,-2750,1
15464,250000,1,2,1,54,22648,23978,23312,1
15465,240000,2,2,1,50,144904,143827,141805,1
15466,230000,1,2,1,53,238902,241717,240041,1
15467,3.00E+05,2,3,1,50,154258,166118,170001,1
15468,3.00E+05,2,3,1,48,326,326,326,1
15469,290000,1,2,1,47,47599,48542,49691,1
15470,280000,1,3,1,53,0,0,0,1
15471,190000,2,3,1,46,1172,2917,170,1
15472,280000,2,1,1,47,13543,16434,17452,1
15473,230000,1,3,1,49,174532,167536,171865,1
15474,210000,2,3,1,53,500,0,832,1
15475,230000,2,1,1,45,9417,9119,10015,1
15476,240000,2,3,1,48,1050,1050,1050,1
15477,240000,1,2,1,49,48047,46593,46945,1
15478,260000,1,3,1,47,0,1482,2140,1
15479,330000,1,2,1,50,335002,319219,271435,1
15480,230000,2,3,1,47,67065,68358,69670,1
15481,240000,1,2,1,49,1200,2100,0,1
15482,210000,1,2,1,48,0,0,0,1
15483,250000,1,2,1,48,60035,60776,49802,1
15484,220000,1,2,1,49,35169,39069,38166,1
15485,180000,1,2,1,48,103202,69917,68917,1
15486,290000,2,2,1,46,102064,104072,105063,1
15487,220000,2,1,1,48,0,1500,0,1
15488,250000,1,2,1,49,250,1088,3189,1
15489,250000,2,3,1,41,105418,107689,109678,1
15490,230000,2,3,1,48,6456,4390,3016,1
15491,230000,2,2,1,50,58123,53604,54851,1
15492,240000,1,3,1,48,2001,2338,5655,1
15493,270000,2,3,1,50,35868,18762,18557,1
15494,2.00E+05,1,2,1,42,210200,213208,219611,1
15495,210000,2,3,1,46,54332,51671,50272,1
15496,260000,1,2,1,44,61177,62076,63806,1
15497,2.00E+05,1,2,1,47,56024,57148,58338,1
15498,280000,2,2,1,52,114953,88428,96993,1
15499,250000,1,2,1,50,61584,62983,61107,1
15500,210000,2,3,1,53,416,416,416,1
15501,250000,2,2,1,60,13817,15398,15852,1
15502,210000,2,2,1,66,3462,-334,-1170,1
15503,260000,1,1,2,55,50574,48968,50151,1
15504,310000,2,3,2,59,1022,0,0,1
15505,280000,2,3,1,60,13731,13974,7891,1
15506,280000,2,2,1,60,58165,59693,61732,1
15507,270000,2,2,1,59,107430,109660,111387,1
15508,240000,1,3,1,59,88937,87866,87343,1
15509,230000,1,3,1,57,27231,26500,27533,1
15510,220000,2,1,1,57,30384,30134,30646,1
15511,240000,1,2,1,57,8201,8912,10110,1
15512,220000,1,2,1,63,11573,12372,14946,1
15513,220000,1,3,1,65,18829,19223,20599,1
15514,260000,2,1,1,65,0,0,0,1
15515,220000,1,2,1,62,82535,84300,86091,1
15516,210000,1,2,1,62,0,650,325,1
15517,190000,1,1,1,63,37501,34942,37502,1
15518,230000,2,2,1,57,69164,70938,69248,1
15519,250000,3,2,1,59,51449,52260,40893,1
15520,220000,2,3,1,66,190105,185836,187220,1
15521,260000,2,2,1,65,780,390,0,1
15522,210000,1,2,1,68,127510,123969,128267,1
15523,310000,1,2,1,50,59999,61205,62620,1
15524,2.00E+05,2,3,1,58,11074,10600,20406,1
15525,250000,2,3,1,59,161514,163340,168701,1
15526,320000,1,3,1,55,75294,76465,74675,1
15527,270000,2,3,1,54,0,4117,3370,1
15528,280000,2,3,1,58,102318,94453,5411,1
15529,280000,1,3,1,65,223151,226688,230690,1
15530,260000,1,2,1,60,22219,140,0,1
15531,310000,1,1,1,58,1473,390,390,1
15532,3.00E+05,1,2,1,55,45902,44868,45943,1
15533,220000,1,2,1,62,9735,12564,12077,1
15534,260000,2,3,1,61,832,0,1844,1
15535,230000,2,3,1,66,0,0,0,1
15536,210000,2,2,1,61,49986,46720,48166,1
15537,230000,2,2,1,62,-163,-163,-163,1
15538,240000,1,2,1,62,179935,177959,175259,1
15539,280000,1,2,1,52,91,949,3079,1
15540,250000,2,2,1,55,941,3008,1882,1
15541,3.00E+05,1,3,1,58,187146,175347,181490,1
15542,210000,1,2,1,58,30809,30015,32928,1
15543,270000,1,2,1,59,71532,73643,72083,1
15544,270000,2,3,1,68,323,24910,22469,1
15545,240000,1,2,1,60,108227,107529,108483,1
15546,290000,2,3,1,64,63632,131132,66940,1
15547,250000,2,2,1,60,137264,102545,94692,1
15548,280000,1,1,1,64,2487,4708,2192,1
15549,270000,1,3,1,72,47460,51200,-200,1
15550,2.00E+05,1,2,1,60,53524,58646,57156,1
15551,310000,3,3,1,62,202967,203188,198576,1
15552,220000,2,2,1,58,175353,150969,153856,1
15553,230000,2,2,1,59,15323,14780,15889,1
15554,210000,1,3,1,56,387192,379442,387398,1
15555,210000,1,3,1,61,151258,141669,134301,1
15556,250000,1,3,1,55,133013,123548,94995,1
15557,240000,2,2,1,61,30210,27826,28672,1
15558,3.00E+05,2,2,1,65,4419,5683,6733,1
15559,280000,1,3,1,61,360,360,360,1
15560,2.00E+05,2,3,1,61,63043,67460,68554,1
15561,190000,2,3,1,59,38604,37688,38780,1
15562,250000,2,2,1,61,48751,49853,48781,1
15563,310000,2,3,1,62,8803,10926,10425,1
15564,260000,1,3,1,60,0,0,0,1
15565,180000,2,2,1,50,46594,47585,48887,1
15566,240000,1,2,1,65,68250,73424,71691,1
15567,230000,2,2,1,56,31404,32302,27951,1
15568,270000,2,2,1,60,493411,400108,297313,1
15569,250000,2,1,1,63,53237,46868,42397,1
15570,270000,2,2,1,58,23674,23027,24185,1
15571,310000,2,2,1,64,17053,18952,15732,1
15572,240000,2,3,1,55,780,780,390,1
15573,240000,1,1,1,62,4137,390,390,1
15574,210000,1,3,1,63,36137,37143,38051,1
15575,240000,1,1,1,64,20205,22856,22202,1
15576,240000,1,2,1,57,16734,17748,18384,1
15577,210000,2,1,1,57,7700,8595,9273,1
15578,2.00E+05,1,2,1,65,131953,136386,140830,1
15579,240000,1,2,1,55,30155,10508,7575,1
15580,280000,1,1,1,64,37082,46041,59526,1
15581,210000,2,1,1,52,3030,7277,6655,1
15582,3.00E+05,1,3,1,57,4957,4957,4957,1
15583,240000,2,2,1,63,18260,19080,18871,1
15584,250000,1,3,1,61,4698,-200,-200,1
15585,230000,2,1,1,62,19978,18910,18962,1
15586,220000,1,3,1,67,156875,154853,152936,1
15587,280000,1,2,1,60,121409,123106,125614,1
15588,310000,1,3,1,50,14476,15297,8531,1
15589,3.00E+05,1,2,1,63,48321,48890,30272,1
15590,230000,1,3,1,68,495,109,-780,1
15591,260000,2,1,1,64,13561,13050,390,1
15592,310000,1,1,1,56,30900,0,0,1
15593,250000,1,2,1,68,49264,50310,50782,1
15594,220000,1,1,1,61,8917,10080,11106,1
15595,250000,1,3,1,60,1,612,223,1
15596,330000,1,3,1,62,4015,499,-948,1
15597,280000,1,3,1,58,150,1380,1481,1
15598,230000,1,3,1,57,0,0,0,1
15599,260000,1,1,1,65,30826,30384,29656,1
15600,260000,1,1,1,64,0,0,0,1
15601,2.00E+05,1,3,1,64,518950,539418,519267,1
15602,250000,1,2,2,68,20293,21657,23012,1
15603,250000,2,2,2,65,71862,73594,71851,1
15604,230000,2,2,2,57,22623,3019,-341,1
15605,260000,2,3,2,60,41355,40395,43231,1
15606,3.00E+05,2,3,2,65,9123,8830,9533,1
15607,230000,2,3,2,61,33300,30920,31889,1
15608,240000,2,2,2,59,9917,8660,9756,1
15609,250000,2,2,2,53,4400,4883,2829,1
15610,230000,2,3,2,57,44609,44579,46573,1
15611,310000,2,2,2,55,27216,28420,27929,1
15612,280000,2,2,2,67,12376,13475,12973,1
15613,220000,2,2,2,60,20059,21061,22092,1
15614,260000,2,3,2,68,14544,15597,16641,1
15615,230000,2,1,2,63,114466,106911,106971,1
15616,270000,2,2,2,65,1993,2360,0,1
15617,260000,2,2,2,56,36841,39645,40713,1
15618,260000,2,3,2,60,2784,0,594,1
15619,260000,2,2,2,64,38661,42699,41739,1
15620,230000,2,3,2,57,23905,23244,23578,1
15621,340000,2,1,2,62,118408,120176,118191,1
15622,2.00E+05,2,3,2,60,25366,26554,27435,1
15623,2.00E+05,1,1,2,63,32847,29705,15445,1
15624,260000,2,2,2,62,41500,39938,41688,1
15625,280000,2,3,2,61,-69,7721,3079,1
15626,170000,2,3,2,68,49316,49061,47209,1
15627,240000,2,2,2,62,28767,27567,28638,1
15628,290000,2,1,2,60,54184,24393,25924,1
15629,280000,2,2,2,67,118425,120970,123141,1
15630,210000,2,2,2,63,77760,79248,120697,1
15631,270000,2,3,2,60,79434,80246,80167,1
15632,240000,2,3,2,60,14717,14190,12900,1
15633,240000,2,2,2,61,34992,36106,37220,1
15634,220000,2,3,2,62,15451,16789,18203,1
15635,2.00E+05,2,2,2,56,103541,100190,99522,1
15636,180000,2,1,2,61,33457,34504,35447,1
15637,3.00E+05,2,3,2,64,0,2051,446,1
15638,270000,2,2,2,59,23657,26568,27456,1
15639,260000,2,2,2,62,23729,27889,29500,1
15640,280000,2,2,2,53,390,390,390,1
15641,220000,2,3,2,57,0,11700,12829,1
15642,230000,1,2,2,65,3970,1603,3740,1
15643,270000,2,2,2,58,2374,2165,2154,1
15644,260000,1,2,2,62,5169,6228,6065,1
15645,260000,2,3,2,62,32870,34015,38257,1
15646,280000,2,1,2,59,242837,246989,204769,1
15647,260000,2,3,2,59,18466,15946,16327,1
15648,350000,1,2,2,56,77039,78746,79757,1
15649,270000,2,3,2,65,942,616,290,1
15650,280000,2,3,2,58,40576,41876,42699,1
15651,210000,1,2,2,52,5215,6232,7251,1
15652,260000,1,1,2,67,55352,56448,57550,1
15653,270000,2,3,2,59,105102,107388,106805,1
15654,260000,2,2,2,63,17311,0,0,1
15655,260000,2,2,2,58,88728,86405,88636,1
15656,270000,2,2,2,63,61650,0,0,1
15657,220000,2,3,2,60,50477,52632,55282,1
15658,280000,2,3,2,54,14033,6500,1477,1
15659,260000,2,3,2,60,47547,55621,54174,1
15660,310000,1,1,2,65,3525,1504,0,1
15661,190000,1,2,2,63,0,0,7124,1
15662,3.00E+05,1,3,2,62,25665,26669,28080,1
15663,220000,2,2,2,64,-307,-307,-307,1
15664,250000,1,3,2,60,24178,25270,24669,1
15665,2.00E+05,2,2,2,60,271896,141057,144306,1
15666,250000,2,2,2,61,45198,45572,40910,1
15667,230000,1,2,2,55,321155,317259,313600,1
15668,320000,1,2,2,64,0,0,0,1
15669,250000,2,1,2,52,68174,68973,69835,1
15670,220000,2,2,2,58,3700,0,0,1
15671,280000,2,2,2,54,81601,79689,85389,1
15672,290000,2,2,2,57,19309,20009,21034,1
15673,280000,2,3,2,57,71574,74755,76945,1
15674,190000,1,2,2,65,28967,30776,33071,1
15675,290000,1,2,2,66,390,0,780,1
15676,160000,1,1,2,60,179441,169947,153522,1
15677,330000,1,3,2,64,0,0,0,1
15678,240000,2,2,2,64,17667,18577,17991,1
15679,290000,2,1,2,66,0,0,0,1
15680,190000,1,1,2,55,19690,19085,18491,1
15681,230000,2,2,2,56,72593,72526,70138,1
15682,220000,2,3,2,57,23338,25747,25048,1
15683,270000,1,1,2,58,9826,10838,11876,1
15684,260000,1,2,2,61,27223,26474,25344,1
15685,240000,3,2,2,56,4260,780,390,1
15686,310000,1,3,2,60,186163,190784,195724,1
15687,230000,1,2,2,65,130623,131926,128380,1
15688,280000,1,1,2,68,31063,32051,33239,1
15689,260000,1,3,2,48,0,0,0,1
15690,230000,1,2,2,54,6336,7350,8370,1
15691,3.00E+05,1,2,2,59,25422,26456,27835,1
15692,260000,2,2,2,59,14232,15398,14866,1
15693,180000,2,3,2,64,43357,44347,43357,1
15694,280000,2,2,2,56,35515,36176,37490,1
15695,320000,1,2,2,63,2317,29,2595,1
15696,230000,1,2,2,63,16510,17770,16432,1
15697,270000,2,3,2,58,-74,-770,-1466,1
15698,240000,1,1,2,64,30346,29885,20453,1
15699,240000,2,3,2,60,565,20650,15360,1
15700,270000,2,3,2,57,792,396,396,1
15701,230000,2,2,2,60,103195,102713,103034,1
15702,170000,1,2,2,60,390,0,780,1
15703,270000,2,2,2,61,22145,5529,4688,1
15704,350000,1,3,2,60,74917,70878,68463,1
15705,190000,2,3,2,62,2000,1000,1000,1
15706,260000,2,2,2,63,303926,305625,299382,1
15707,260000,2,2,2,62,25368,24662,26001,1
15708,210000,2,3,2,57,85129,88701,91356,1
15709,210000,1,2,2,55,45820,46770,45741,1
15710,290000,1,2,2,69,27672,28911,29163,1
15711,240000,2,2,2,63,182923,183436,162537,1
15712,290000,2,3,2,56,179483,183151,185490,1
15713,190000,1,1,2,63,126965,130067,129385,1
15714,270000,1,2,2,66,2433,4772,2897,1
15715,280000,1,3,2,59,-4,434,0,1
15716,290000,1,3,2,59,2500,0,0,1
15717,280000,1,2,2,59,27180,26772,70398,1
15718,280000,1,3,2,62,82964,68532,17926,1
15719,260000,1,2,2,61,0,0,0,1
15720,3.00E+05,2,3,2,66,37566,37160,39750,1
15721,220000,1,3,2,57,0,0,0,1
15722,260000,1,2,2,60,97500,84202,82933,1
15723,290000,1,2,2,65,562326,532374,537543,1
15724,250000,2,3,2,56,3824,2045,0,1
15725,190000,2,2,2,58,10154,10400,0,1
15726,290000,1,2,2,61,61291,57946,59534,1
15727,290000,2,2,2,61,43439,44769,43781,1
15728,310000,2,2,2,65,57880,56355,59327,1
15729,310000,2,3,2,61,0,92,4,1
15730,330000,2,1,2,67,69362,71775,70050,1
15731,220000,1,2,2,60,0,0,0,1
15732,250000,1,2,2,67,416,416,416,1
15733,220000,1,1,2,51,0,0,0,1
15734,230000,1,1,2,59,100304,97814,100337,1
15735,160000,1,2,2,60,326,326,326,1
15736,290000,2,3,2,62,477094,469882,461402,1
15737,190000,3,2,2,58,58574,-1540,-1930,1
15738,2.00E+05,1,3,2,60,131909,133178,131711,1
15739,260000,1,3,2,51,31808,9283,7846,1
15740,220000,2,2,2,53,71817,73376,71672,1
15741,270000,1,1,2,53,16457,19145,18547,1
15742,280000,2,2,2,53,7613,7343,15184,1
15743,270000,1,2,2,61,360996,370722,380523,1
15744,230000,2,2,2,62,172850,182810,169529,1
15745,270000,2,2,2,60,2416,2226,2230,1
15746,2.00E+05,2,3,2,55,2631,3610,855,1
15747,260000,1,2,2,63,0,0,0,1
15748,210000,1,2,2,56,26587,29730,28565,1
15749,230000,1,1,2,64,390,780,390,1
15750,250000,2,3,2,59,6385,9262,11793,1
15751,270000,2,3,2,62,0,0,0,1
15752,310000,2,1,2,57,14381,15701,17137,1
15753,290000,2,3,2,62,0,0,1980,1
15754,310000,2,2,2,59,19495,22254,21616,1
15755,330000,1,2,2,61,80019,81145,79171,1
15756,290000,1,2,2,58,832,832,416,1
15757,390000,1,2,2,51,2276,6626,11131,1
15758,340000,2,3,2,56,452,-6,835,1
15759,360000,2,2,2,55,133115,41300,0,1
15760,320000,2,3,2,63,12250,11761,12476,1
15761,280000,1,1,2,53,390,390,390,1
15762,260000,1,1,2,63,2551,0,59892,1
15763,390000,1,3,2,61,63064,62725,61465,1
15764,280000,1,1,2,63,7587,7920,10153,1
15765,290000,1,1,2,62,11275,37651,38498,1
15766,310000,2,2,2,59,0,0,0,1
15767,310000,2,3,2,61,4213,1922,5346,1
15768,260000,1,2,2,62,0,4098,0,1
15769,310000,1,2,2,67,520651,383123,391741,1
15770,340000,2,3,2,64,28206,27459,28514,1
15771,320000,1,3,2,64,77346,75513,77147,1
15772,3.00E+05,1,1,2,62,132436,133530,137837,1
15773,310000,1,3,2,56,3744,20334,8499,1
15774,360000,1,1,2,61,0,0,0,1
15775,350000,1,3,2,62,165637,173637,173490,1
15776,260000,2,3,2,62,57214,58666,58643,1
15777,260000,2,2,2,59,82177,89893,80774,1
15778,190000,1,2,2,70,47904,48240,48602,1
15779,320000,1,3,2,64,3290,10881,2517,1
15780,350000,2,3,2,57,101138,69449,34983,1
15781,310000,1,2,2,58,78317,71421,59564,1
15782,360000,1,3,2,57,24895,26476,28047,1
15783,270000,1,2,2,66,164082,157663,159094,1
15784,280000,2,2,2,60,1526,2496,4245,1
15785,320000,1,2,2,60,390,390,390,1
15786,330000,1,2,2,67,430,303,8934,1
15787,240000,1,2,2,63,8350,14139,3580,1
15788,340000,2,2,2,61,3043,4168,1420,1
15789,3.00E+05,1,2,2,60,81218,74073,68763,1
15790,240000,1,1,2,54,123,123,123,1
15791,370000,1,1,2,63,48115,53019,51924,1
15792,290000,2,1,2,59,1375,3503,2688,1
15793,240000,1,3,2,57,58360,56834,58322,1
15794,280000,1,2,2,54,69942,68219,75688,1
15795,310000,1,3,2,58,2501,639,699,1
15796,3.00E+05,1,1,2,62,4392,0,2050,1
15797,290000,1,1,2,62,4151,5162,6184,1
15798,290000,1,2,2,64,8144,0,0,1
15799,370000,2,1,2,56,16289,15735,18164,1
15800,310000,1,2,2,59,439,884,421,1
15801,270000,1,3,2,57,209368,204501,223137,1
15802,3.00E+05,2,3,2,56,60679,54947,54425,1
15803,280000,2,3,2,61,15037,16078,17210,1
15804,330000,1,3,2,59,0,0,0,1
15805,310000,1,1,2,58,118706,115308,123069,1
15806,320000,1,2,2,68,9665,12186,11700,1
15807,310000,1,1,2,60,3735,3404,7141,1
15808,290000,1,2,2,64,0,0,0,1
15809,280000,1,2,2,65,1224,0,0,1
15810,320000,2,3,2,54,4366,2566,4174,1
15811,310000,1,3,2,62,89006,86694,88898,1
15812,210000,2,3,2,64,25123,27773,28627,1
15813,270000,2,3,2,50,880,788,10742,1
15814,320000,1,2,2,60,133348,136296,139430,1
15815,310000,1,3,2,62,207128,195825,199659,1
15816,330000,2,2,2,59,850,850,850,1
15817,280000,3,2,2,63,860,102,851,1
15818,3.00E+05,1,2,2,60,0,0,0,1
15819,180000,1,3,2,58,2998,3885,7298,1
15820,330000,2,2,2,65,111720,86877,133187,1
15821,320000,1,2,2,60,93155,95008,97088,1
15822,310000,2,2,2,66,390,780,780,1
15823,290000,1,2,2,63,0,0,0,1
15824,280000,2,2,2,58,3922,2947,297,1
15825,320000,1,2,2,67,1552,776,0,1
15826,250000,1,3,2,66,0,0,0,1
15827,2.00E+05,2,3,2,60,0,0,0,1
15828,330000,1,2,2,56,145268,111500,101996,1
15829,260000,1,2,2,61,-5,728,0,1
15830,280000,1,2,2,63,89901,85406,75789,1
15831,270000,2,2,2,61,33743,22989,15843,1
15832,280000,1,1,2,65,73302,65931,58773,1
15833,290000,1,2,2,58,81979,82726,85390,1
15834,250000,1,1,2,62,49195,48496,49412,1
15835,290000,1,2,2,59,13561,14573,15290,1
15836,380000,1,1,2,63,396,396,5792,1
15837,280000,2,2,2,62,128949,133778,131241,1
15838,3.00E+05,2,2,2,65,991,4045,4056,1
15839,320000,1,1,2,63,36149,38078,36766,1
15840,3.00E+05,1,2,2,58,123184,117849,120471,1
15841,310000,1,2,2,60,33494,32978,32415,1
15842,260000,1,1,2,62,117517,110537,99734,1
15843,290000,1,1,2,56,30724,29278,30393,1
15844,260000,1,3,2,58,749,3883,3584,1
15845,260000,1,3,2,61,0,0,0,1
15846,240000,1,1,2,54,24180,23498,26400,1
15847,230000,1,1,2,59,20554,21560,22587,1
15848,340000,1,1,2,56,79400,81490,83496,1
15849,320000,1,3,2,67,40938,43036,45127,1
15850,250000,1,3,2,67,-200,-200,-200,1
15851,340000,1,3,2,61,1198,1150,0,1
15852,290000,2,2,2,57,44041,46810,45781,1
15853,230000,1,2,2,62,25941,25722,28015,1
15854,250000,1,2,2,55,10511,2381,2580,1
15855,290000,1,1,2,63,74786,71575,63821,1
15856,310000,1,1,2,61,-4,831,-3,1
15857,320000,2,1,2,58,16120,17160,18083,1
15858,350000,1,2,2,62,16490,18908,18321,1
15859,310000,1,2,2,59,1724,1222,4952,1
15860,260000,1,1,2,55,22000,20454,21899,1
15861,380000,3,2,2,56,80893,79175,78713,1
15862,340000,1,1,2,58,5682,6437,7181,1
15863,290000,3,1,2,66,44788,45471,46394,1
15864,330000,1,1,2,59,220053,222857,196510,1
15865,290000,2,2,1,69,99209,54218,40110,1
15866,360000,2,2,1,55,9035,5845,6793,1
15867,290000,2,3,1,58,186778,206582,201714,1
15868,240000,2,2,1,66,6215,7252,8473,1
15869,280000,2,3,1,60,-47,653,3455,1
15870,270000,1,1,2,63,71905,70150,72017,1
15871,320000,2,3,1,56,0,10139,7858,1
15872,350000,2,2,1,60,2400,2400,2400,1
15873,3.00E+05,2,2,1,58,10208,14972,17432,1
15874,3.00E+05,2,1,1,54,47021,48423,44450,1
15875,350000,2,2,1,57,48241,49445,51060,1
15876,340000,2,2,1,60,5232,6410,8717,1
15877,290000,2,2,1,59,998,780,390,1
15878,3.00E+05,2,2,1,60,7653,8864,10062,1
15879,310000,2,2,1,69,51550,0,0,1
15880,270000,2,2,1,59,27019,25100,21023,1
15881,320000,2,3,1,57,0,0,0,1
15882,320000,2,3,1,66,9020,8707,8519,1
15883,280000,2,3,1,59,5996,7040,7897,1
15884,310000,2,1,1,57,8295,9310,12130,1
15885,310000,2,2,1,56,1473,390,390,1
15886,310000,2,2,1,63,9984,9974,9900,1
15887,310000,2,3,1,60,36460,37549,40527,1
15888,360000,2,2,1,69,145354,143279,87885,1
15889,330000,2,2,1,67,6496,6246,8965,1
15890,3.00E+05,2,2,1,60,3684,4715,5785,1
15891,260000,2,2,1,60,59197,55551,54083,1
15892,310000,2,2,1,63,67940,65957,64005,1
15893,250000,2,1,1,58,88072,90221,91898,1
15894,320000,2,2,1,59,60760,60011,61333,1
15895,310000,2,2,1,63,7806,8615,7851,1
15896,340000,2,1,1,60,21425,21410,20786,1
15897,350000,2,3,1,58,3592,3622,7990,1
15898,370000,2,2,1,66,47452,48663,50297,1
15899,310000,2,3,1,54,107560,100395,79889,1
15900,270000,2,2,1,63,137204,139189,133521,1
15901,290000,2,1,1,64,70373,80166,34775,1
15902,240000,2,2,1,60,63467,66811,68247,1
15903,390000,2,2,1,61,12925,13411,14190,1
15904,340000,2,1,1,61,52354,52651,51056,1
15905,270000,2,3,1,58,1892,1889,1716,1
15906,290000,2,2,1,51,53576,52128,56657,1
15907,350000,2,2,1,59,6283,6034,7925,1
15908,320000,2,3,1,58,701,3442,2551,1
15909,290000,2,1,1,56,72763,53839,34228,1
15910,290000,2,3,1,61,31012,30215,33117,1
15911,310000,2,3,1,66,2159,1956,5592,1
15912,330000,2,2,1,67,58598,56486,60877,1
15913,280000,2,2,1,59,10538,16201,20926,1
15914,320000,2,3,1,58,114355,124449,121093,1
15915,280000,2,3,1,58,758,0,1022,1
15916,340000,2,2,1,56,8852,1946,1473,1
15917,250000,2,2,1,62,61143,58394,52805,1
15918,260000,2,3,1,60,396,792,4970,1
15919,390000,2,3,1,62,51923,55699,61285,1
15920,290000,2,2,1,62,152924,152142,155201,1
15921,340000,2,3,1,60,256503,254732,244860,1
15922,3.00E+05,1,3,1,62,2500,2500,2500,1
15923,210000,2,3,1,58,1893,0,0,1
15924,360000,2,3,1,55,49139,49281,42472,1
15925,270000,2,2,1,61,122486,116437,112881,1
15926,320000,2,3,1,64,0,0,0,1
15927,350000,2,3,1,60,4473,7216,6958,1
15928,3.00E+05,1,3,1,59,25411,26989,28245,1
15929,250000,1,1,1,60,0,0,0,1
15930,3.00E+05,1,3,1,58,27002,26274,27045,1
15931,370000,1,3,1,62,3567,1000,0,1
15932,290000,2,2,1,60,6078,7015,8036,1
15933,340000,1,2,1,56,5525,4039,3656,1
15934,260000,2,3,1,59,0,0,0,1
15935,340000,1,2,1,59,58175,56749,52792,1
15936,280000,1,2,1,62,86114,87896,89397,1
15937,320000,2,3,1,59,73,10925,0,1
15938,380000,1,2,1,57,71900,0,0,1
15939,250000,1,3,1,54,0,198,198,1
15940,290000,1,3,1,63,1302,5230,3373,1
15941,310000,2,2,1,64,20091,21459,20832,1
15942,310000,2,2,1,61,347790,352600,299797,1
15943,320000,1,1,1,57,7536,8152,8779,1
15944,270000,1,3,1,62,0,0,0,1
15945,270000,1,3,1,55,18091,17237,16419,1
15946,3.00E+05,1,2,1,55,47529,40605,39394,1
15947,260000,1,1,1,57,15750,16472,15530,1
15948,310000,1,3,1,59,308274,209976,158694,1
15949,340000,3,2,1,59,126749,135867,132249,1
